Year,Year ending,Local Government Area,Offence Subdivision,Offence Group,CSA Drug Type,Offence Count
2018,December,Golden Plains,C30 Drug use and possession,C32 Drug possession,Other,5
2018,December,Golden Plains,C30 Drug use and possession,C32 Drug possession,Prescription,1
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C11 Drug dealing,Not Recorded,8
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C11 Drug dealing,Other,3
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,1
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,18
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,Cocaine,2
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,8
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,GHB,4
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,Heroin,2
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,40
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,3
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,Other,4
2018,December,Greater Bendigo,C10 Drug dealing and trafficking,C12 Drug trafficking,Prescription,1
2018,December,Greater Bendigo,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,18
2018,December,Greater Bendigo,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,2
2018,December,Greater Bendigo,C30 Drug use and possession,C31 Drug use,Amphetamine,5
2018,December,Greater Bendigo,C30 Drug use and possession,C31 Drug use,Cannabis,6
2018,December,Greater Bendigo,C30 Drug use and possession,C31 Drug use,GHB,1
2018,December,Greater Bendigo,C30 Drug use and possession,C31 Drug use,Methylamphetamine,11
2018,December,Greater Bendigo,C30 Drug use and possession,C31 Drug use,Prescription,1
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,Amphetamine,13
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,Cannabis,130
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,Cocaine,6
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,Ecstasy,21
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,GHB,8
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,Heroin,9
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,101
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,Not Recorded,20
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,Other,13
2018,December,Greater Bendigo,C30 Drug use and possession,C32 Drug possession,Prescription,64
2018,December,Greater Bendigo,C90 Other drug offences,C99 Other drug offences,Not Coded,2
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C11 Drug dealing,Not Recorded,3
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,2
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,28
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,Cocaine,12
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,9
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,GHB,10
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,Heroin,22
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,73
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,6
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,Other,1
2018,December,Greater Dandenong,C10 Drug dealing and trafficking,C12 Drug trafficking,Prescription,2
2018,December,Greater Dandenong,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,28
2018,December,Greater Dandenong,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,6
2018,December,Greater Dandenong,C30 Drug use and possession,C31 Drug use,Amphetamine,6
2018,December,Greater Dandenong,C30 Drug use and possession,C31 Drug use,Cannabis,7
2018,December,Greater Dandenong,C30 Drug use and possession,C31 Drug use,Cocaine,1
2018,December,Greater Dandenong,C30 Drug use and possession,C31 Drug use,GHB,2
2018,December,Greater Dandenong,C30 Drug use and possession,C31 Drug use,Heroin,5
2018,December,Greater Dandenong,C30 Drug use and possession,C31 Drug use,Methylamphetamine,10
2018,December,Greater Dandenong,C30 Drug use and possession,C31 Drug use,Not Recorded,1
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,Amphetamine,32
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,Cannabis,381
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,Cocaine,16
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,Ecstasy,39
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,GHB,45
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,Heroin,108
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,304
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,Not Recorded,77
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,Other,8
2018,December,Greater Dandenong,C30 Drug use and possession,C32 Drug possession,Prescription,187
2018,December,Greater Dandenong,C90 Other drug offences,C99 Other drug offences,Not Coded,1
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C11 Drug dealing,Not Recorded,32
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,5
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,23
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,Cocaine,1
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,6
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,GHB,5
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,Heroin,6
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,62
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,14
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,Other,4
2018,December,Greater Geelong,C10 Drug dealing and trafficking,C12 Drug trafficking,Prescription,4
2018,December,Greater Geelong,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,34
2018,December,Greater Geelong,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,19
2018,December,Greater Geelong,C30 Drug use and possession,C31 Drug use,Amphetamine,5
2018,December,Greater Geelong,C30 Drug use and possession,C31 Drug use,Cannabis,7
2018,December,Greater Geelong,C30 Drug use and possession,C31 Drug use,Cocaine,1
2018,December,Greater Geelong,C30 Drug use and possession,C31 Drug use,Ecstasy,2
2018,December,Greater Geelong,C30 Drug use and possession,C31 Drug use,Heroin,2
2018,December,Greater Geelong,C30 Drug use and possession,C31 Drug use,Methylamphetamine,5
2018,December,Greater Geelong,C30 Drug use and possession,C31 Drug use,Not Recorded,2
2018,December,Greater Geelong,C30 Drug use and possession,C31 Drug use,Prescription,2
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,Amphetamine,24
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,Cannabis,229
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,Cocaine,17
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,Ecstasy,48
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,GHB,19
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,Heroin,20
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,196
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,Not Recorded,42
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,Other,16
2018,December,Greater Geelong,C30 Drug use and possession,C32 Drug possession,Prescription,182
2018,December,Greater Geelong,C90 Other drug offences,C99 Other drug offences,Not Coded,2
2018,December,Greater Shepparton,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,19
2018,December,Greater Shepparton,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,5
2018,December,Greater Shepparton,C10 Drug dealing and trafficking,C12 Drug trafficking,GHB,4
2018,December,Greater Shepparton,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,37
2018,December,Greater Shepparton,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,3
2018,December,Greater Shepparton,C10 Drug dealing and trafficking,C12 Drug trafficking,Other,1
2018,December,Greater Shepparton,C10 Drug dealing and trafficking,C12 Drug trafficking,Prescription,1
2018,December,Greater Shepparton,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,21
2018,December,Greater Shepparton,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,4
2018,December,Greater Shepparton,C30 Drug use and possession,C31 Drug use,Amphetamine,8
2018,December,Greater Shepparton,C30 Drug use and possession,C31 Drug use,Cannabis,11
2018,December,Greater Shepparton,C30 Drug use and possession,C31 Drug use,Ecstasy,1
2018,December,Greater Shepparton,C30 Drug use and possession,C31 Drug use,Heroin,1
2018,December,Greater Shepparton,C30 Drug use and possession,C31 Drug use,Methylamphetamine,13
2018,December,Greater Shepparton,C30 Drug use and possession,C31 Drug use,Not Recorded,2
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,Amphetamine,9
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,Cannabis,182
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,Cocaine,11
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,Ecstasy,17
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,GHB,6
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,Heroin,1
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,152
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,Not Recorded,17
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,Other,5
2018,December,Greater Shepparton,C30 Drug use and possession,C32 Drug possession,Prescription,78
2018,December,Greater Shepparton,C90 Other drug offences,C99 Other drug offences,Not Coded,2
2018,December,Hepburn,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,2
2018,December,Hepburn,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,1
2018,December,Hepburn,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,1
2018,December,Hepburn,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,3
2018,December,Hepburn,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,2
2018,December,Hepburn,C30 Drug use and possession,C31 Drug use,Methylamphetamine,1
2018,December,Hepburn,C30 Drug use and possession,C32 Drug possession,Cannabis,11
2018,December,Hepburn,C30 Drug use and possession,C32 Drug possession,Ecstasy,1
2018,December,Hepburn,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,1
2018,December,Hepburn,C30 Drug use and possession,C32 Drug possession,Other,1
2018,December,Hepburn,C30 Drug use and possession,C32 Drug possession,Prescription,2
2018,December,Hindmarsh,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,1
2018,December,Hindmarsh,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,2
2018,December,Hindmarsh,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,1
2018,December,Hindmarsh,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,3
2018,December,Hindmarsh,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,2
2018,December,Hindmarsh,C30 Drug use and possession,C31 Drug use,Cannabis,1
2018,December,Hindmarsh,C30 Drug use and possession,C31 Drug use,Methylamphetamine,1
2018,December,Hindmarsh,C30 Drug use and possession,C32 Drug possession,Cannabis,19
2018,December,Hindmarsh,C30 Drug use and possession,C32 Drug possession,Ecstasy,1
2018,December,Hindmarsh,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,4
2018,December,Hindmarsh,C30 Drug use and possession,C32 Drug possession,Prescription,2
2018,December,Hobsons Bay,C10 Drug dealing and trafficking,C11 Drug dealing,Not Recorded,1
2018,December,Hobsons Bay,C10 Drug dealing and trafficking,C12 Drug trafficking,Amphetamine,3
2018,December,Hobsons Bay,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,12
2018,December,Hobsons Bay,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,3
2018,December,Hobsons Bay,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,11
2018,December,Hobsons Bay,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,1
2018,December,Hobsons Bay,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,10
2018,December,Hobsons Bay,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,1
2018,December,Hobsons Bay,C30 Drug use and possession,C31 Drug use,GHB,1
2018,December,Hobsons Bay,C30 Drug use and possession,C31 Drug use,Heroin,1
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,Amphetamine,4
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,Cannabis,107
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,Cocaine,2
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,Ecstasy,8
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,GHB,10
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,Heroin,9
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,Methylamphetamine,69
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,Not Recorded,10
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,Other,4
2018,December,Hobsons Bay,C30 Drug use and possession,C32 Drug possession,Prescription,26
2018,December,Horsham,C10 Drug dealing and trafficking,C12 Drug trafficking,Cannabis,12
2018,December,Horsham,C10 Drug dealing and trafficking,C12 Drug trafficking,Ecstasy,5
2018,December,Horsham,C10 Drug dealing and trafficking,C12 Drug trafficking,Methylamphetamine,9
2018,December,Horsham,C10 Drug dealing and trafficking,C12 Drug trafficking,Not Recorded,6
2018,December,Horsham,C10 Drug dealing and trafficking,C12 Drug trafficking,Prescription,2
2018,December,Horsham,C20 Cultivate or manufacture drugs,C21 Cultivate drugs,Not Coded,5
2018,December,Horsham,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,Not Coded,1
2018,December,Horsham,C30 Drug use and possession,C31 Drug use,Amphetamine,1
2018,December,Horsham,C30 Drug use and possession,C31 Drug use,Cannabis,9
2018,December,Horsham,C30 Drug use and possession,C31 Drug use,Methylamphetamine,3
2018,December,Horsham,C30 Drug use and possession,C32 Drug possession,Amphetamine,4
